Date,Open,High,Low,Close,Adj Close,Volume
2003-08-29,1.585714,1.632143,1.575000,1.615000,1.409432,65788800
2003-09-02,1.618571,1.635714,1.600000,1.632143,1.424393,60533200
2003-09-03,1.628571,1.665714,1.625714,1.639286,1.430626,67207000
2003-09-04,1.654286,1.660714,1.626429,1.630714,1.423146,49945000
2003-09-05,1.623571,1.653571,1.600714,1.607143,1.402575,60033400
2003-09-08,1.605714,1.627857,1.605000,1.624286,1.417535,41811000
2003-09-09,1.609286,1.619286,1.580000,1.597857,1.394471,45092600
2003-09-10,1.589286,1.615000,1.579286,1.584286,1.382627,56222600
2003-09-11,1.589286,1.627857,1.578571,1.611429,1.406315,53421200
2003-09-12,1.607857,1.652857,1.593571,1.650000,1.439977,44997400
2003-09-15,1.629286,1.635714,1.580000,1.586429,1.384497,56711200
2003-09-16,1.586429,1.620714,1.585714,1.597143,1.393848,67251800
2003-09-17,1.597857,1.598571,1.560714,1.580000,1.378887,72349200
2003-09-18,1.578571,1.642143,1.567857,1.634286,1.426263,63226800
2003-09-19,1.634286,1.646429,1.602143,1.612857,1.407562,51489200
2003-09-22,1.584286,1.607143,1.565714,1.577143,1.376393,44955400
2003-09-23,1.572857,1.604286,1.562857,1.602143,1.398211,33112800
2003-09-24,1.586429,1.593571,1.505714,1.522857,1.329018,75321400
2003-09-25,1.524286,1.526429,1.446429,1.459286,1.273538,143595200
2003-09-26,1.450000,1.550000,1.439286,1.477857,1.289745,86812600
2003-09-29,1.535000,1.547857,1.475000,1.521429,1.327771,91425600
2003-09-30,1.506429,1.515714,1.460000,1.480000,1.291615,71356600
2003-10-01,1.479286,1.507143,1.442143,1.485000,1.295979,59028200
2003-10-02,1.485714,1.485714,1.448571,1.469286,1.282265,51014600
2003-10-03,1.499286,1.561429,1.491429,1.549286,1.352082,74900000
2003-10-06,1.547857,1.595000,1.541429,1.592143,1.389484,67082400
2003-10-07,1.575000,1.672143,1.565000,1.658571,1.447457,104543600
2003-10-08,1.660714,1.681429,1.623571,1.647143,1.437484,107167200
2003-10-09,1.664286,1.690714,1.627857,1.675000,1.461795,86937200
2003-10-10,1.678571,1.700714,1.669286,1.691429,1.476132,43709400
2003-10-13,1.695000,1.743571,1.694286,1.739286,1.517898,69966400
2003-10-14,1.737143,1.767143,1.727857,1.753571,1.530365,68854800
2003-10-15,1.775000,1.786429,1.755714,1.772857,1.547196,152525800
2003-10-16,1.700000,1.702857,1.600714,1.660714,1.449327,243920600
2003-10-17,1.670000,1.677857,1.602143,1.625000,1.418159,89952800
2003-10-20,1.614286,1.667143,1.598571,1.658571,1.447457,69783000
2003-10-21,1.665000,1.671429,1.625000,1.655714,1.444964,44115400
2003-10-22,1.638571,1.657143,1.620000,1.625714,1.418782,40399800
2003-10-23,1.623571,1.653571,1.613571,1.642143,1.433120,41302800
2003-10-24,1.611429,1.632143,1.587857,1.614286,1.408809,54964000
2003-10-27,1.625000,1.635000,1.606429,1.614286,1.408809,40503400
2003-10-28,1.611429,1.697857,1.600000,1.694286,1.478626,62928600
2003-10-29,1.679286,1.707143,1.667143,1.692143,1.476755,66770200
2003-10-30,1.713571,1.714286,1.633571,1.649286,1.439354,65139200
2003-10-31,1.664286,1.667857,1.627143,1.635000,1.426886,54538400
2003-11-03,1.630714,1.664286,1.627143,1.653571,1.443094,75710600
2003-11-04,1.647857,1.650000,1.613571,1.636429,1.428133,62308400
2003-11-05,1.630000,1.652143,1.605000,1.645000,1.435613,80617600
2003-11-06,1.636429,1.653571,1.617857,1.651429,1.441224,99268400
2003-11-07,1.656429,1.660000,1.603571,1.607143,1.402575,52536400
2003-11-10,1.603571,1.617857,1.560000,1.564286,1.365173,58569000
2003-11-11,1.564286,1.572857,1.534286,1.538571,1.342732,53768400
2003-11-12,1.534286,1.622857,1.534286,1.595000,1.391978,75000800
2003-11-13,1.576429,1.611429,1.565714,1.601429,1.397588,53193000
2003-11-14,1.605714,1.615000,1.520000,1.532857,1.337745,59262000
2003-11-17,1.525000,1.526429,1.496429,1.509286,1.317174,57064000
2003-11-18,1.515000,1.524286,1.453571,1.457857,1.272291,66798200
2003-11-19,1.468571,1.475000,1.447143,1.458571,1.272914,86146200
2003-11-20,1.435714,1.505714,1.435714,1.455714,1.270421,59897600
2003-11-21,1.452857,1.470000,1.417857,1.448571,1.264187,60459000
2003-11-24,1.464286,1.519286,1.460714,1.510714,1.318420,95456200
2003-11-25,1.516429,1.517857,1.472143,1.477143,1.289122,67163600
2003-11-26,1.492143,1.510714,1.446429,1.480000,1.291615,61282200
2003-11-28,1.484286,1.505000,1.465714,1.493571,1.303460,19024600
2003-12-01,1.502857,1.560714,1.500000,1.550714,1.353329,90384000
2003-12-02,1.542857,1.564286,1.529286,1.538571,1.342732,51324000
2003-12-03,1.538571,1.560000,1.497143,1.502143,1.310940,47824000
2003-12-04,1.495714,1.512143,1.483571,1.510714,1.318420,44485000
2003-12-05,1.492857,1.510714,1.480714,1.489286,1.299719,46544400
2003-12-08,1.484286,1.505714,1.457857,1.503571,1.312186,37059400
2003-12-09,1.512143,1.517857,1.457143,1.460714,1.274785,33786200
2003-12-10,1.460714,1.472143,1.425714,1.455714,1.270421,67834200
2003-12-11,1.446429,1.524286,1.443571,1.515000,1.322160,45784200
2003-12-12,1.522857,1.522857,1.478571,1.492143,1.302213,48168400
2003-12-15,1.535000,1.535000,1.433571,1.440714,1.257330,97227200
2003-12-16,1.442143,1.463571,1.429286,1.437143,1.254213,93489200
2003-12-17,1.434286,1.437857,1.413571,1.420000,1.239253,68565000
2003-12-18,1.421429,1.441429,1.421429,1.431429,1.249227,82728800
2003-12-19,1.442143,1.458571,1.401429,1.407143,1.228032,113390200
2003-12-22,1.403571,1.420714,1.375000,1.417857,1.237383,94266200
2003-12-23,1.422857,1.425000,1.400000,1.415000,1.234889,77124600
2003-12-24,1.408571,1.470714,1.403571,1.457857,1.272291,44368800
2003-12-26,1.453571,1.493571,1.452857,1.484286,1.295356,25923800
2003-12-29,1.493571,1.511429,1.490000,1.510714,1.318420,58364600
2003-12-30,1.512857,1.535714,1.510714,1.520000,1.326524,51213400
2003-12-31,1.525000,1.537857,1.512857,1.526429,1.332134,43612800
2004-01-02,1.539286,1.553571,1.512857,1.520000,1.326524,36160600
2004-01-05,1.530000,1.599286,1.530000,1.583571,1.382004,98754600
2004-01-06,1.589286,1.601429,1.550714,1.577857,1.377017,127337000
2004-01-07,1.578571,1.630714,1.566429,1.613571,1.408185,146718600
2004-01-08,1.631429,1.695000,1.617857,1.668571,1.456184,115075800
2004-01-09,1.659286,1.723571,1.627857,1.642857,1.433743,106864800
2004-01-12,1.660714,1.714286,1.650000,1.695000,1.479249,121886800
2004-01-13,1.764286,1.774286,1.704286,1.722857,1.503560,169754200
2004-01-14,1.742857,1.752857,1.698571,1.728571,1.508547,155010800
2004-01-15,1.636429,1.671429,1.607143,1.632143,1.424393,254552200
2004-01-16,1.635000,1.645714,1.615000,1.622857,1.416289,93205000
2004-01-20,1.619286,1.628571,1.589286,1.623571,1.416912,78986600
2004-01-21,1.621429,1.640714,1.602143,1.615000,1.409432,56665000
2004-01-22,1.611429,1.630714,1.584286,1.584286,1.382627,51251200
2004-01-23,1.601429,1.624286,1.589286,1.611429,1.406315,56792400
2004-01-26,1.604286,1.647143,1.602143,1.643571,1.434366,67817400
2004-01-27,1.645714,1.660714,1.628571,1.647857,1.438107,76767600
2004-01-28,1.631429,1.670000,1.600714,1.608571,1.403822,68850600
2004-01-29,1.616429,1.628571,1.585000,1.620000,1.413796,53174800
2004-01-30,1.617857,1.633571,1.601429,1.611429,1.406315,46324600
2004-02-02,1.604286,1.629286,1.577143,1.594286,1.391354,71857800
2004-02-03,1.592857,1.600000,1.571429,1.590000,1.387614,45203200
2004-02-04,1.571429,1.577857,1.550000,1.556429,1.358316,76388200
2004-02-05,1.558571,1.636429,1.557857,1.601429,1.397588,88211200
2004-02-06,1.603571,1.635000,1.600000,1.622143,1.415665,48335000
2004-02-09,1.615714,1.632857,1.607143,1.619286,1.413172,47065200
2004-02-10,1.615714,1.651429,1.602857,1.641429,1.432496,63835800
2004-02-11,1.649286,1.705000,1.646429,1.700000,1.483613,87136000
2004-02-12,1.686429,1.713571,1.685714,1.695000,1.479249,45997000
2004-02-13,1.703571,1.721429,1.630714,1.642857,1.433743,78995000
2004-02-17,1.650000,1.677857,1.650000,1.654286,1.443717,42739200
2004-02-18,1.655714,1.674286,1.646429,1.661429,1.449950,35408800
2004-02-19,1.666429,1.688571,1.600714,1.605000,1.400705,80770200
2004-02-20,1.607143,1.607857,1.586429,1.600000,1.396341,69400800
2004-02-23,1.595714,1.604286,1.563571,1.585000,1.383250,48519800
2004-02-24,1.581429,1.624286,1.571429,1.597143,1.393848,64764000
2004-02-25,1.591429,1.635714,1.586429,1.629286,1.421899,69069000
2004-02-26,1.634286,1.655714,1.628571,1.645714,1.436237,49602000
2004-02-27,1.640000,1.715714,1.639286,1.708571,1.491093,117209400
2004-03-01,1.721429,1.735714,1.705000,1.715714,1.497326,80420200
2004-03-02,1.714286,1.721429,1.697857,1.700714,1.484235,64171800
2004-03-03,1.685714,1.727857,1.685714,1.708571,1.491093,56282800
2004-03-04,1.709286,1.801429,1.707857,1.797143,1.568390,165055800
2004-03-05,1.782143,1.963571,1.778571,1.910000,1.666882,385149800
2004-03-08,1.901429,1.913571,1.842857,1.857143,1.620754,130718000
2004-03-09,1.850000,1.945000,1.839286,1.935714,1.689324,154590800
2004-03-10,1.931429,2.010000,1.924286,1.977143,1.725479,251741000
2004-03-11,1.947857,2.002857,1.935000,1.939286,1.692440,148962800
2004-03-12,1.951429,1.984286,1.940714,1.968571,1.717998,82306000
2004-03-15,1.930714,1.953571,1.875714,1.889286,1.648805,120429400
2004-03-16,1.896429,1.900714,1.813571,1.844286,1.609533,151358200
2004-03-17,1.854286,1.884286,1.841429,1.870714,1.632597,102858000
2004-03-18,1.852857,1.861429,1.827857,1.833571,1.600182,80270400
2004-03-19,1.825714,1.924286,1.824286,1.847143,1.612026,102144000
2004-03-22,1.812143,1.869286,1.803571,1.847143,1.612026,104757800
2004-03-23,1.848571,1.857143,1.801429,1.806429,1.576494,96378800
2004-03-24,1.805000,1.839286,1.805000,1.821429,1.589585,107053800
2004-03-25,1.867143,1.922143,1.849286,1.919286,1.674986,141611400
2004-03-26,1.928571,1.954286,1.922143,1.931429,1.685583,104973400
2004-03-29,1.955000,1.999286,1.942857,1.993571,1.739816,87682000
2004-03-30,1.981429,1.996429,1.952857,1.994286,1.740440,89919200
2004-03-31,1.994286,1.998571,1.925000,1.931429,1.685583,97693400
2004-04-01,1.920714,1.947857,1.901429,1.936429,1.689947,79583000
2004-04-02,1.982143,1.995000,1.945000,1.964286,1.714258,68619600
2004-04-05,1.962857,2.026428,1.960000,2.022857,1.765374,96418000
2004-04-06,1.979286,2.010714,1.959286,1.987857,1.734829,64498000
2004-04-07,1.972143,1.978571,1.922857,1.950714,1.702414,63779800
2004-04-08,1.991429,2.000000,1.942857,1.966429,1.716128,60229400
2004-04-12,1.964286,2.007143,1.963571,2.002857,1.747920,57635200
2004-04-13,1.998571,2.002143,1.917143,1.923571,1.678726,109099200
2004-04-14,1.910000,1.933571,1.879286,1.902857,1.660648,159933200
2004-04-15,2.058571,2.112857,2.011429,2.092857,1.826464,440361600
2004-04-16,2.082143,2.093571,2.035714,2.084286,1.818984,100732800
2004-04-19,2.008571,2.053571,1.987857,2.025000,1.767244,178088400
2004-04-20,2.015000,2.029286,1.968571,1.980714,1.728596,88629800
2004-04-21,1.971429,2.008571,1.955000,1.980714,1.728596,81468800
2004-04-22,1.968571,2.012857,1.936429,1.984286,1.731712,86146200
2004-04-23,1.978571,2.000000,1.932143,1.978571,1.726725,78957200
2004-04-26,1.970000,1.974286,1.928571,1.937857,1.691193,57782200
2004-04-27,1.945714,1.960000,1.906429,1.924286,1.679350,70966000
2004-04-28,1.915714,1.929286,1.881429,1.889286,1.648805,57792000
2004-04-29,1.889286,1.928571,1.855714,1.912143,1.668752,115197600
2004-04-30,1.907857,1.925714,1.820714,1.841429,1.607039,116625600
2004-05-03,1.857143,1.880714,1.838571,1.862143,1.625117,74408600
2004-05-04,1.855000,1.896429,1.821429,1.867143,1.629480,69995800
2004-05-05,1.871429,1.910714,1.854286,1.903571,1.661272,59526600
2004-05-06,1.885714,1.910714,1.850000,1.898571,1.656908,65889600
2004-05-07,1.896429,1.969286,1.896429,1.905000,1.662519,104759200
2004-05-10,1.876429,1.900000,1.852857,1.877143,1.638207,62494600
2004-05-11,1.885714,1.942143,1.885714,1.938571,1.691817,76293000
2004-05-12,1.913571,1.952857,1.874286,1.950000,1.701791,61355000
2004-05-13,1.935714,1.980000,1.921429,1.942143,1.694934,57463000
2004-05-14,1.946429,1.951429,1.889286,1.932857,1.686830,64450400
2004-05-17,1.907143,1.932857,1.882857,1.902857,1.660648,75111400
2004-05-18,1.926429,1.949286,1.914286,1.932857,1.686830,51515800
2004-05-19,1.957143,1.964286,1.887143,1.890714,1.650051,93898000
2004-05-20,1.902143,1.928571,1.890714,1.907857,1.665012,49074200
2004-05-21,1.921429,1.942857,1.909286,1.936429,1.689947,44973600
2004-05-24,1.949286,1.992857,1.936429,1.952857,1.704284,58900800
2004-05-25,1.964286,2.036429,1.949286,2.029286,1.770985,79994600
2004-05-26,2.023571,2.055714,2.000000,2.036429,1.777218,80542000
2004-05-27,2.032857,2.042857,1.987143,2.012143,1.756024,58993200
2004-05-28,2.005714,2.019286,1.985714,2.004286,1.749167,36429400
2004-06-01,1.985000,2.014286,1.972143,2.004286,1.749167,45533600
2004-06-02,2.002143,2.083571,1.985714,2.065714,1.802776,79678200
2004-06-03,2.051429,2.070714,2.020714,2.028571,1.770361,62732600
2004-06-04,2.040000,2.089286,2.036429,2.055714,1.794049,99778000
2004-06-07,2.074286,2.141428,2.057857,2.129286,1.858256,73969000
2004-06-08,2.142143,2.174286,2.130714,2.167857,1.891918,103905200
2004-06-09,2.149286,2.193571,2.142857,2.157143,1.882567,87301200
2004-06-10,2.157143,2.212143,2.157143,2.195714,1.916229,64394400
2004-06-14,2.189286,2.191429,2.107143,2.151428,1.877580,60996600
2004-06-15,2.181429,2.224286,2.161429,2.192143,1.913112,111158600
2004-06-16,2.190000,2.380000,2.180714,2.338571,2.040902,227410400
2004-06-17,2.325714,2.366429,2.300714,2.343571,2.045265,137830000
2004-06-18,2.332857,2.386429,2.316429,2.350714,2.051499,101563000
2004-06-21,2.365714,2.392857,2.294286,2.309286,2.015344,97553400
2004-06-22,2.307143,2.363571,2.306429,2.357143,2.057110,90127800
2004-06-23,2.357143,2.416429,2.349286,2.407143,2.100745,97717200
2004-06-24,2.393571,2.407143,2.355714,2.370000,2.068330,63128800
2004-06-25,2.362143,2.407143,2.357143,2.407143,2.100745,80857000
2004-06-28,2.441429,2.442143,2.300714,2.320714,2.025317,130274200
2004-06-29,2.290714,2.356429,2.243572,2.321429,2.025941,147638400
2004-06-30,2.325714,2.355000,2.277857,2.324286,2.028435,93261000
2004-07-01,2.292857,2.320000,2.278571,2.307143,2.013474,85485400
2004-07-02,2.177143,2.227143,2.123571,2.220000,1.937423,227670800
2004-07-06,2.233572,2.244286,2.200000,2.210714,1.929320,87245200
2004-07-07,2.203571,2.240000,2.152143,2.170714,1.894411,99498000
2004-07-08,2.152143,2.191429,2.139286,2.152857,1.878827,58345000
2004-07-09,2.162143,2.178571,2.145000,2.145000,1.871970,52215800
2004-07-12,2.144286,2.145714,2.066429,2.081429,1.816490,127905400
2004-07-13,2.089286,2.114286,2.072857,2.087143,1.821477,79044000
2004-07-14,2.061429,2.140714,2.052857,2.112857,1.843918,208950000
2004-07-15,2.332857,2.402143,2.293571,2.352143,2.052746,441931000
2004-07-16,2.342857,2.351429,2.294286,2.300000,2.007241,122095400
2004-07-19,2.286429,2.301429,2.261429,2.283571,1.992903,133292600
2004-07-20,2.282143,2.300000,2.253572,2.300000,2.007241,80936800
2004-07-21,2.315714,2.336429,2.238571,2.258571,1.971085,75314400
2004-07-22,2.232143,2.266428,2.218571,2.262857,1.974825,83529600
2004-07-23,2.252143,2.267857,2.177143,2.192857,1.913736,68392800
2004-07-26,2.203571,2.246428,2.198571,2.232857,1.948644,98483000
2004-07-27,2.271429,2.339286,2.255000,2.316429,2.021578,106251600
2004-07-28,2.307857,2.315000,2.225714,2.305000,2.011604,71262800
2004-07-29,2.319286,2.344286,2.295000,2.331429,2.034668,55539400
2004-07-30,2.332143,2.357143,2.285714,2.310000,2.015968,60755800
2004-08-02,2.227143,2.300000,2.223572,2.255714,1.968592,91273000
2004-08-03,2.246428,2.265714,2.225000,2.235000,1.950514,52907400
2004-08-04,2.227857,2.294286,2.226429,2.270714,1.981682,69122200
2004-08-05,2.272143,2.307143,2.232143,2.242143,1.956748,61125400
2004-08-06,2.207143,2.221429,2.121428,2.127143,1.856386,123072600
2004-08-09,2.132143,2.175000,2.129286,2.164286,1.888801,72711800
2004-08-10,2.170714,2.252857,2.167857,2.251429,1.964851,87759000
2004-08-11,2.221429,2.223572,2.161429,2.215000,1.933059,80598000
2004-08-12,2.175000,2.203571,2.162857,2.169286,1.893164,56550200
2004-08-13,2.185714,2.234286,2.171429,2.202857,1.922462,82012000
2004-08-16,2.214286,2.265714,2.188571,2.198571,1.918723,108918600
2004-08-17,2.184286,2.223572,2.167857,2.205000,1.924332,80754800
2004-08-18,2.179286,2.275000,2.177857,2.267143,1.978566,91163800
2004-08-19,2.250714,2.275714,2.168571,2.193571,1.914359,97230000
2004-08-20,2.193571,2.213571,2.177857,2.200000,1.919969,79195200
2004-08-23,2.204286,2.233572,2.185714,2.220000,1.937423,63665000
2004-08-24,2.232857,2.282143,2.227857,2.282143,1.991657,93534000
2004-08-25,2.276428,2.367857,2.266428,2.360714,2.060227,126404600
2004-08-26,2.360000,2.512857,2.338571,2.475714,2.160588,238964600
2004-08-27,2.477143,2.482857,2.428571,2.453571,2.141264,97203400
2004-08-30,2.428571,2.480000,2.425714,2.437143,2.126927,54535600
2004-08-31,2.433571,2.496428,2.428571,2.463571,2.149992,94140200
2004-09-01,2.450000,2.570714,2.442143,2.561429,2.235392,128931600
2004-09-02,2.535714,2.557857,2.487857,2.547143,2.222925,101581200
2004-09-03,2.500714,2.565714,2.500714,2.516428,2.196120,73367000
2004-09-07,2.528571,2.585000,2.516428,2.554286,2.229159,75489400
2004-09-08,2.550000,2.612143,2.548571,2.596429,2.265938,85881600
2004-09-09,2.578571,2.592857,2.520000,2.550000,2.225419,115334800
2004-09-10,2.547143,2.587857,2.532857,2.562143,2.236016,82003600
2004-09-13,2.562857,2.576429,2.522857,2.542143,2.218562,70494200
2004-09-14,2.517143,2.539286,2.484286,2.535000,2.212328,63705600
2004-09-15,2.525714,2.534286,2.485714,2.514286,2.194250,58167200
2004-09-16,2.514286,2.625714,2.505714,2.596429,2.265938,125479200
2004-09-17,2.610714,2.670000,2.600000,2.652857,2.315183,125577200
2004-09-20,2.634286,2.712857,2.633571,2.693571,2.350716,61250000
2004-09-21,2.696429,2.776428,2.675714,2.715000,2.369416,96663000
2004-09-22,2.721429,2.724286,2.629286,2.637143,2.301469,100422000
2004-09-23,2.645714,2.678571,2.637857,2.662143,2.323287,99351000
2004-09-24,2.675000,2.714286,2.653571,2.663571,2.324534,92372000
2004-09-27,2.639286,2.712857,2.630714,2.680714,2.339495,99379000
2004-09-28,2.675714,2.735000,2.675000,2.717143,2.371286,88296600
2004-09-29,2.709286,2.775714,2.701429,2.762857,2.411182,68377400
2004-09-30,2.785714,2.805000,2.746428,2.767857,2.415546,106253000
2004-10-01,2.794286,2.799286,2.755714,2.762143,2.410559,116351200
2004-10-04,2.798571,2.798571,2.767857,2.770714,2.418039,143521000
2004-10-05,2.754286,2.833571,2.742857,2.812143,2.454194,101540600
2004-10-06,2.821429,2.911429,2.819286,2.902857,2.533361,111575800
2004-10-07,2.895714,2.923571,2.818571,2.830000,2.469779,106537200
2004-10-08,2.825714,2.840714,2.774286,2.790000,2.434870,89807200
2004-10-11,2.771429,2.790000,2.728571,2.756428,2.405571,80967600
2004-10-12,2.750000,2.755714,2.689286,2.735000,2.386871,115047800
2004-10-13,2.776428,2.840000,2.767143,2.839286,2.477883,290752000
2004-10-14,3.085000,3.267857,3.039286,3.212857,2.803903,692106800
2004-10-15,3.205714,3.257857,3.156429,3.250000,2.836318,257782000
2004-10-18,3.192857,3.410714,3.192857,3.410714,2.976576,300188000
2004-10-19,3.435714,3.453571,3.379286,3.387143,2.956004,200498200
2004-10-20,3.370000,3.400000,3.332143,3.390714,2.959121,151277000
2004-10-21,3.391428,3.437857,3.382857,3.424286,2.988419,181126400
2004-10-22,3.395714,3.405000,3.358572,3.386429,2.955381,120766800
2004-10-25,3.371428,3.417143,3.362143,3.396429,2.964108,98161000
2004-10-26,3.389286,3.432143,3.355000,3.426429,2.990289,148590400
2004-10-27,3.465000,3.615714,3.440714,3.592857,3.135533,298373600
2004-10-28,3.570000,3.730000,3.535714,3.727857,3.253351,216066200
2004-10-29,3.702857,3.800000,3.700000,3.742857,3.266441,202554800
2004-11-01,3.750000,3.804286,3.717143,3.746428,3.269558,150512600
2004-11-02,3.742857,3.862857,3.742857,3.821429,3.335011,182497000
2004-11-03,3.883571,4.007857,3.856429,3.950714,3.447841,301043400
2004-11-04,3.930714,3.967857,3.883571,3.889286,3.394231,232156400
2004-11-05,3.918571,3.928571,3.717143,3.908571,3.411062,301261800
2004-11-08,3.876429,3.960714,3.847143,3.884286,3.389868,131730200
2004-11-09,3.873571,3.896429,3.812857,3.860714,3.369296,118941200
2004-11-10,3.853571,3.956429,3.850714,3.910714,3.412932,127169000
2004-11-11,3.925000,3.959286,3.873571,3.950000,3.447217,101824800
2004-11-12,3.929286,3.977857,3.917143,3.964286,3.459685,98925400
2004-11-15,3.942857,3.961429,3.881428,3.945714,3.443477,94011400
2004-11-16,3.940000,3.942857,3.891428,3.924286,3.424776,73775800
2004-11-17,3.942143,3.960714,3.872857,3.921429,3.422283,99437800
2004-11-18,3.878572,3.960714,3.877857,3.956429,3.452827,114787400
2004-11-19,3.963571,4.065000,3.892857,3.940714,3.439114,191319800
2004-11-22,4.414286,4.571429,4.135714,4.382143,3.824355,642052600
2004-11-23,4.450000,4.460714,4.360714,4.376429,3.819367,227862600
2004-11-24,4.406428,4.657143,4.396429,4.575000,3.992663,347697000
2004-11-26,4.667857,4.697143,4.595714,4.610714,4.023832,137536000
2004-11-29,4.925000,4.969285,4.815000,4.888571,4.266321,428229200
2004-11-30,4.913571,4.913571,4.789286,4.789286,4.179673,257129600
2004-12-01,4.842143,4.853571,4.733572,4.842143,4.225803,200138400
2004-12-02,4.723571,4.778572,4.618571,4.657857,4.064973,246860600
2004-12-03,4.609286,4.642857,4.410714,4.477143,3.907262,309712200
2004-12-06,4.589286,4.731429,4.496428,4.698571,4.100505,311980200
2004-12-07,4.709286,4.766428,4.468572,4.492143,3.920352,264224800
2004-12-08,4.505714,4.602143,4.432143,4.520000,3.944665,172975600
2004-12-09,4.486429,4.600000,4.433571,4.570714,3.988922,185375400
2004-12-10,4.645000,4.717857,4.621428,4.653572,4.061233,193943400
2004-12-13,4.687143,4.707143,4.614286,4.636428,4.046272,98760200
2004-12-14,4.671429,4.705714,4.644286,4.663571,4.069959,103930400
2004-12-15,4.660000,4.675714,4.618571,4.661428,4.068091,99590400
2004-12-16,4.725000,4.821429,4.717857,4.757143,4.151622,281528800
2004-12-17,4.774286,4.788571,4.635714,4.642143,4.051260,195874000
2004-12-20,4.676429,4.714286,4.411428,4.480000,3.909755,292031600
2004-12-21,4.540000,4.555000,4.400000,4.549286,3.970222,266103600
2004-12-22,4.547143,4.597143,4.528572,4.553571,3.973962,141457400
2004-12-23,4.553571,4.589286,4.542857,4.572143,3.990171,61482400
2004-12-27,4.628572,4.653572,4.491428,4.511428,3.937183,139872600
2004-12-28,4.521429,4.589286,4.432143,4.584286,4.000766,152938800
2004-12-29,4.557857,4.641428,4.540714,4.602857,4.016974,112390600
2004-12-30,4.629286,4.645000,4.587143,4.628572,4.039416,86335200
2004-12-31,4.635000,4.642857,4.573571,4.600000,4.014481,69647200
2005-01-03,4.627143,4.650714,4.471428,4.520714,3.945287,172998000
2005-01-04,4.556428,4.676429,4.497857,4.567143,3.985806,274202600
2005-01-05,4.604286,4.660714,4.575000,4.607143,4.020715,170108400
2005-01-06,4.619286,4.636428,4.523571,4.610714,4.023832,176388800
2005-01-07,4.642857,4.973571,4.625000,4.946429,4.316814,556862600
2005-01-10,4.987857,5.050000,4.848571,4.925714,4.298736,431327400
2005-01-11,4.875000,4.939286,4.581429,4.611429,4.024456,652906800
2005-01-12,4.675000,4.707143,4.521429,4.675714,4.080557,479925600
2005-01-13,5.265000,5.315714,4.980714,4.985714,4.351099,791179200
2005-01-14,5.017857,5.122857,4.942143,5.014286,4.376033,442685600
2005-01-18,4.989286,5.050000,4.839286,5.046429,4.404085,251615000
2005-01-19,5.035000,5.104286,4.982143,4.991428,4.356086,187973800
2005-01-20,4.975000,5.090714,4.962143,5.032857,4.392241,228730600
2005-01-21,5.093572,5.114286,5.000000,5.035000,4.394111,227833200
2005-01-24,5.070000,5.127143,5.039286,5.054286,4.410941,210407400
2005-01-25,5.097857,5.202857,5.067143,5.146429,4.491355,242307800
2005-01-26,5.190000,5.196429,5.087143,5.160714,4.503824,184874200
2005-01-27,5.154286,5.208571,5.110714,5.188571,4.528135,124056800
2005-01-28,5.187143,5.284286,5.174286,5.284286,4.611666,200403000
2005-01-31,5.327143,5.563571,5.322143,5.492857,4.793690,420274400
2005-02-01,5.503572,5.555000,5.470000,5.537857,4.832961,169598800
2005-02-02,5.567857,5.707857,5.549286,5.687857,4.963868,255015600
2005-02-03,5.650000,5.673572,5.523571,5.557857,4.850416,182912800
2005-02-04,5.562143,5.637857,5.537857,5.631429,4.914622,140889000
2005-02-07,5.637857,5.667857,5.535714,5.638571,4.920856,131114200
2005-02-08,5.647857,5.812857,5.627857,5.778572,5.043036,222504800
2005-02-09,5.788571,5.856429,5.578571,5.624286,4.908389,297864000
2005-02-10,5.622857,5.662857,5.475714,5.597143,4.884699,273254800
2005-02-11,5.704286,5.840000,5.638571,5.800714,5.062361,300263600
2005-02-14,5.909286,6.056428,5.860714,6.045000,5.275551,317865800
2005-02-15,6.190000,6.362857,6.142857,6.315000,5.511183,578054400
2005-02-16,6.296429,6.442857,6.239286,6.437857,5.618403,409810800
2005-02-17,6.475000,6.491428,6.246428,6.272143,5.473781,379618400
2005-02-18,6.267143,6.275714,6.160714,6.200714,5.411445,290813600
2005-02-22,6.164286,6.307143,6.092143,6.092143,5.316695,304823400
2005-02-23,6.194286,6.317857,6.110714,6.302143,5.499962,336295400
2005-02-24,6.320000,6.379286,6.266428,6.352143,5.543600,379757000
2005-02-25,6.401429,6.422143,6.299286,6.356429,5.547339,228877600
2005-02-28,6.382857,6.448571,6.280000,6.408571,5.592844,162902600
2005-03-01,6.427143,6.444286,6.308571,6.357143,5.547963,117047000
2005-03-02,6.321429,6.412857,6.297143,6.302857,5.500586,114540300
2005-03-03,6.338572,6.344285,5.888571,5.970000,5.210097,352913400
2005-03-04,6.108572,6.144286,5.978571,6.115714,5.337265,189154700
2005-03-07,6.114286,6.178571,6.050000,6.107143,5.329785,112658000
2005-03-08,5.985714,6.022857,5.728571,5.790000,5.053010,255362800
2005-03-09,5.662857,5.754286,5.547143,5.621428,4.905895,330616300
2005-03-10,5.647143,5.751429,5.585714,5.690000,4.965738,194277300
2005-03-11,5.744286,5.798572,5.685714,5.752857,5.020596,158207700
2005-03-14,5.788571,5.827143,5.645714,5.760000,5.026829,151346300
2005-03-15,5.805714,5.877143,5.750000,5.851429,5.106618,127152200
